event_date,mapped_pos_item_code,mapped_item_name,category_l,category_m,match_type,match_score,inventory_search_count,inventory_search_users,representative_search_string
2025-03-07,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-03-08,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,1,맛장우전주식비빔밥
2025-03-09,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-03-10,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-03-11,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-03-12,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,1,맛장우전주식비빔밥
2025-03-13,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,2,맛장우전주식비빔밥
2025-03-14,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-03-15,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,2,맛장우전주식비빔밥
2025-03-16,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,10,2,맛장우전주식비빔밥
2025-03-17,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,10,2,맛장우전주식비빔밥
2025-03-18,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,3,맛장우전주식비빔밥
2025-03-19,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,3,맛장우전주식비빔밥
2025-03-20,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-03-21,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,8,7,맛장우전주식비빔밥
2025-03-22,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,6,맛장우전주식비빔밥
2025-03-23,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,7,3,맛장우전주식비빔밥
2025-03-24,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,9,8,맛장우전주식비빔밥
2025-03-25,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,13,7,맛장우전주식비빔밥
2025-03-26,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,15,7,맛장우전주식비빔밥
2025-03-27,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,8,5,맛장우전주식비빔밥
2025-03-28,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,10,7,맛장우전주식비빔밥
2025-03-29,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,9,6,맛장우전주식비빔밥
2025-03-30,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,4,맛장우전주식비빔밥
2025-03-31,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,8,5,맛장우전주식비빔밥
2025-04-01,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,11,10,맛장우전주식비빔밥
2025-04-02,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,21,9,맛장우전주식비빔밥
2025-04-03,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,13,7,맛장우전주식비빔밥
2025-04-04,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,9,4,맛장우전주식비빔밥
2025-04-05,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,10,4,맛장우전주식비빔밥
2025-04-06,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,3,맛장우전주식비빔밥
2025-04-07,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,3,맛장우전주식비빔밥
2025-04-08,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,5,맛장우전주식비빔밥
2025-04-09,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,9,7,맛장우전주식비빔밥
2025-04-10,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,22,8,맛장우전주식비빔밥
2025-04-11,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,7,5,맛장우전주식비빔밥
2025-04-12,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,3,맛장우전주식비빔밥
2025-04-13,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,3,맛장우전주식비빔밥
2025-04-14,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,3,맛장우전주식비빔밥
2025-04-15,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,2,맛장우전주식비빔밥
2025-04-16,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-04-17,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-04-18,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,2,맛장우전주식비빔밥
2025-04-19,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,2,맛장우전주식비빔밥
2025-04-20,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,2,맛장우전주식비빔밥
2025-04-21,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-04-22,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-04-23,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,2,맛장우전주식비빔밥
2025-04-24,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-04-25,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-04-26,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,1,맛장우전주식비빔밥
2025-04-27,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,3,맛장우전주식비빔밥
2025-04-28,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,3,맛장우전주식비빔밥
2025-04-29,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,9,4,맛장우전주식비빔밥
2025-04-30,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,3,맛장우전주식비빔밥
2025-05-01,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-02,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-05-03,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-04,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-05,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-06,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,3,맛장우전주식비빔밥
2025-05-07,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-05-08,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,3,맛장우전주식비빔밥
2025-05-09,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-10,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,1,맛장우전주식비빔밥
2025-05-11,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,7,4,맛장우전주식비빔밥
2025-05-12,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,5,맛장우전주식비빔밥
2025-05-13,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,3,맛장우전주식비빔밥
2025-05-14,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,2,맛장우전주식비빔밥
2025-05-15,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-05-16,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-05-17,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,3,맛장우전주식비빔밥
2025-05-18,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,3,맛장우전주식비빔밥
2025-05-19,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,5,맛장우전주식비빔밥
2025-05-20,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-05-21,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,6,2,맛장우전주식비빔밥
2025-05-22,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-05-23,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-24,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-25,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,1,맛장우전주식비빔밥
2025-05-26,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,5,3,맛장우전주식비빔밥
2025-05-27,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,2,2,맛장우전주식비빔밥
2025-05-28,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-05-29,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,4,2,맛장우전주식비빔밥
2025-05-30,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,3,2,맛장우전주식비빔밥
2025-05-31,014387,맛장우전주식비빔밥,미반,도시락,exact_norm,100,1,1,맛장우전주식비빔밥
2025-03-02,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,2,옥수수
2025-03-03,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-05,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-06,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-07,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-08,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-10,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,3,옥수수
2025-03-11,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,3,옥수수
2025-03-13,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-14,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-03-15,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-03-16,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,4,4,옥수수
2025-03-17,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-18,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-03-19,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,1,옥수수
2025-03-21,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,5,옥수수
2025-03-22,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-03-23,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,4,3,옥수수
2025-03-24,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-25,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,4,옥수수
2025-03-27,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,9,8,옥수수
2025-03-28,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,1,옥수수
2025-03-29,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-03-30,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,4,4,옥수수
2025-03-31,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,2,옥수수
2025-04-01,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,3,옥수수
2025-04-03,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,1,옥수수
2025-04-04,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,4,옥수수
2025-04-05,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-04-06,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-04-07,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,8,옥수수
2025-04-08,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,6,5,옥수수
2025-04-09,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,7,6,옥수수
2025-04-10,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,3,옥수수
2025-04-11,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,4,2,옥수수
2025-04-12,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,2,옥수수
2025-04-13,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,10,5,옥수수
2025-04-14,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,12,8,옥수수
2025-04-15,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,10,7,옥수수
2025-04-16,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,6,5,옥수수
2025-04-17,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,6,5,옥수수
2025-04-18,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,7,옥수수
2025-04-19,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,11,5,옥수수
2025-04-20,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,10,5,옥수수
2025-04-24,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,4,4,옥수수
2025-04-25,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,7,6,옥수수
2025-04-26,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-04-27,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,10,6,옥수수
2025-04-28,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,1,옥수수
2025-04-29,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-04-30,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-05-01,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,7,6,옥수수
2025-05-02,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,4,4,옥수수
2025-05-03,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,4,옥수수
2025-05-04,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,3,옥수수
2025-05-05,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-05-07,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,1,옥수수
2025-05-08,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-05-09,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,2,2,옥수수
2025-05-10,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-05-11,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,1,1,옥수수
2025-05-12,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,6,5,옥수수
2025-05-13,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,7,옥수수
2025-05-14,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,4,옥수수
2025-05-15,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,3,3,옥수수
2025-05-16,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,6,옥수수
2025-05-17,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,4,옥수수
2025-05-18,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,7,6,옥수수
2025-05-19,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,5,5,옥수수
2025-05-20,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,6,옥수수
2025-05-21,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,7,7,옥수수
2025-05-22,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,11,9,옥수수
2025-05-23,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,18,15,옥수수
2025-05-24,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,8,옥수수
2025-05-25,030673,MDS)옥수수콘치즈255g,간식,냉장피자,search_in_item,80,8,7,옥수수
