event_date,mapped_pos_item_code,pos_sales_qty,pos_sales_amount,pos_receipts
2025-04-05,073564,11,42780,11
2025-04-06,073564,7,27100,11
2025-04-07,073564,7,27300,7
2025-04-08,073564,5,18327,5
2025-04-09,073564,11,42610,11
2025-04-10,073564,9,35100,9
2025-04-11,073564,8,31600,8
2025-04-12,073564,13,50340,14
2025-04-13,073564,7,27300,7
2025-04-14,073564,6,21084,8
2025-04-15,073564,7,25791,9
2025-04-16,073564,7,27300,7
2025-04-17,073564,11,42900,10
2025-04-18,073564,8,31200,8
2025-04-19,073564,8,31200,8
2025-04-20,073564,6,23100,7
2025-04-21,073564,5,19900,5
2025-04-22,073564,5,18420,5
2025-04-23,073564,3,11700,3
2025-04-24,073564,8,31231,9
2025-04-25,073564,6,23400,6
2025-04-26,073564,8,31200,8
2025-04-27,073564,5,18360,5
2025-04-28,073564,13,50700,15
2025-04-29,073564,7,26647,7
2025-04-30,073564,12,46872,11
2025-05-01,073564,2,7800,2
2025-05-02,073564,8,29790,8
2025-05-03,073564,9,35052,9
2025-05-04,073564,16,60007,17
2025-05-05,073564,14,54600,13
2025-05-06,073564,9,33396,11
2025-05-07,073564,5,19500,5
2025-05-08,073564,2,7800,2
2025-05-09,073564,8,29874,11
2025-05-10,073564,16,60847,16
2025-05-11,073564,6,23040,6
2025-05-12,073564,10,37908,10
2025-05-13,073564,6,23400,6
2025-05-14,073564,11,42910,11
2025-05-15,073564,9,35900,9
2025-05-16,073564,12,46800,12
2025-05-17,073564,6,23800,6
2025-05-18,073564,13,50400,13
2025-05-19,073564,8,31200,8
2025-05-20,073564,3,11700,8
2025-05-21,073564,3,11700,3
2025-05-22,073564,8,31600,8
2025-05-23,073564,10,38839,10
2025-05-24,073564,5,18022,5
2025-05-25,073564,4,15600,5
2025-05-26,073564,10,39023,10
2025-05-27,073564,7,27300,7
2025-05-28,073564,6,23400,6
2025-05-29,073564,9,33219,9
2025-05-30,073564,10,39211,10
2025-05-31,073564,6,24200,6
2025-03-01,080960,18,70224,19
2025-03-02,080960,27,100260,27
2025-03-03,080960,20,77365,20
2025-03-04,080960,22,84700,29
2025-03-05,080960,22,84215,22
2025-03-06,080960,16,61230,16
2025-03-07,080960,27,105543,29
2025-03-08,080960,24,95000,27
2025-03-09,080960,28,109524,28
2025-03-10,080960,25,92560,23
2025-03-11,080960,25,95864,25
2025-03-12,080960,23,88916,23
2025-03-13,080960,20,76965,18
2025-03-14,080960,25,97500,28
2025-03-15,080960,25,98100,25
2025-03-16,080960,23,89950,21
2025-03-17,080960,27,103869,27
2025-03-18,080960,15,58708,15
2025-03-19,080960,27,105300,29
2025-03-20,080960,29,109430,29
2025-03-21,080960,16,62400,16
2025-03-22,080960,24,91618,24
2025-03-23,080960,23,89127,21
2025-03-24,080960,15,57757,15
2025-03-25,080960,27,102694,28
2025-03-26,080960,23,88506,26
2025-03-27,080960,23,89700,25
2025-03-28,080960,26,100365,28
2025-03-29,080960,16,62020,16
2025-03-30,080960,17,67649,17
2025-03-31,080960,32,121581,33
2025-04-01,080960,22,84630,22
2025-04-02,080960,27,103763,29
2025-04-03,080960,27,105220,26
2025-04-04,080960,27,104023,26
2025-04-05,080960,30,116266,27
2025-04-06,080960,20,79400,20
2025-04-07,080960,21,81820,20
2025-04-08,080960,23,88714,24
2025-04-09,080960,30,116960,31
2025-04-10,080960,34,132768,31
2025-04-11,080960,19,73575,19
2025-04-12,080960,23,91100,25
2025-04-13,080960,22,85850,24
2025-04-14,080960,28,107850,26
2025-04-15,080960,35,137100,38
2025-04-16,080960,26,101100,26
2025-04-17,080960,25,95412,25
2025-04-18,080960,33,128876,36
2025-04-19,080960,28,108048,30
2025-04-20,080960,24,95800,22
2025-04-21,080960,22,83618,22
2025-04-22,080960,26,101030,25
2025-04-23,080960,17,65530,17
2025-04-24,080960,26,102400,25
2025-04-25,080960,23,88058,24
2025-04-26,080960,27,107584,27
2025-04-27,080960,24,94436,23
2025-04-28,080960,26,104100,25
2025-04-29,080960,23,89582,21
2025-04-30,080960,24,91305,24
2025-05-01,080960,24,92727,24
2025-05-02,080960,20,78752,21
2025-05-03,080960,28,107934,27
2025-05-04,080960,20,81000,22
2025-05-05,080960,21,84500,24
2025-05-06,080960,25,98258,25
2025-05-07,080960,20,78800,20
2025-05-08,080960,28,107808,27
2025-05-09,080960,25,92352,25
2025-05-10,080960,23,89313,23
2025-05-11,080960,18,70690,18
2025-05-12,080960,24,95060,22
2025-05-13,080960,20,78600,20
2025-05-14,080960,17,65996,16
2025-05-15,080960,27,102992,26
2025-05-16,080960,28,110190,27
2025-05-17,080960,22,84476,22
2025-05-18,080960,15,60515,18
2025-05-19,080960,24,93855,26
2025-05-20,080960,25,97376,27
2025-05-21,080960,16,60521,16
2025-05-22,080960,25,97500,25
2025-05-23,080960,21,82830,20
2025-05-24,080960,24,95200,24
2025-05-25,080960,18,72600,23
2025-05-26,080960,17,67320,17
2025-05-27,080960,19,74100,20
2025-05-28,080960,20,77544,20
2025-05-29,080960,29,110997,29
2025-05-30,080960,24,94200,24
2025-05-31,080960,18,69312,21
2025-03-01,083771,70,290391,72
2025-03-02,083771,75,312738,84
2025-03-03,083771,72,301026,84
2025-03-04,083771,80,330844,83
2025-03-05,083771,95,392175,103
2025-03-06,083771,91,376880,98
2025-03-07,083771,89,370612,103
2025-03-08,083771,68,284435,70
2025-03-09,083771,63,261466,68
2025-03-10,083771,68,282099,71
2025-03-11,083771,75,312572,78
2025-03-12,083771,79,331111,80
2025-03-13,083771,74,306073,74
2025-03-14,083771,93,385578,92
2025-03-15,083771,75,311629,76
2025-03-16,083771,72,300465,78
2025-03-17,083771,92,378473,95
2025-03-18,083771,105,437486,107
2025-03-19,083771,91,377665,97
2025-03-20,083771,84,349224,86
2025-03-21,083771,89,370895,90
2025-03-22,083771,77,320339,85
2025-03-23,083771,85,354537,87
2025-03-24,083771,98,406534,106
2025-03-25,083771,83,341977,90
2025-03-26,083771,97,401155,107
2025-03-27,083771,99,411644,106
2025-03-28,083771,94,390756,105
2025-03-29,083771,91,380940,95
2025-03-30,083771,82,341099,79
2025-03-31,083771,103,426447,117
2025-04-01,083771,97,402090,102
2025-04-02,083771,83,341705,86
2025-04-03,083771,98,408752,108
2025-04-04,083771,95,394560,96
2025-04-05,083771,83,347060,85
2025-04-06,083771,85,353709,88
2025-04-07,083771,93,388488,96
2025-04-08,083771,89,370865,92
2025-04-09,083771,89,369127,96
2025-04-10,083771,83,343128,82
2025-04-11,083771,106,438590,112
2025-04-12,083771,92,385544,96
2025-04-13,083771,66,276412,78
2025-04-14,083771,102,424917,108
2025-04-15,083771,91,377952,101
2025-04-16,083771,108,448398,112
2025-04-17,083771,81,334852,88
2025-04-18,083771,95,392229,101
2025-04-19,083771,84,349541,90
2025-04-20,083771,80,334368,89
2025-04-21,083771,80,333466,88
2025-04-22,083771,91,380074,100
2025-04-23,083771,92,381426,99
2025-04-24,083771,102,421908,108
2025-04-25,083771,88,365679,98
2025-04-26,083771,74,308962,80
2025-04-27,083771,65,269998,79
2025-04-28,083771,106,442698,112
2025-04-29,083771,95,397462,104
2025-04-30,083771,87,363938,94
2025-05-01,083771,65,271690,76
2025-05-02,083771,83,345606,86
2025-05-03,083771,78,325521,80
2025-05-04,083771,68,283513,66
2025-05-05,083771,83,343417,79
2025-05-06,083771,76,318771,78
2025-05-07,083771,84,348863,88
2025-05-08,083771,84,349964,87
2025-05-09,083771,89,369572,93
2025-05-10,083771,83,345321,87
2025-05-11,083771,79,329654,79
2025-05-12,083771,82,340603,93
2025-05-13,083771,93,387829,100
2025-05-14,083771,89,369848,91
2025-05-15,083771,97,405855,100
2025-05-16,083771,82,342974,82
2025-05-17,083771,73,302786,70
2025-05-18,083771,68,283900,68
2025-05-19,083771,80,334740,89
2025-05-20,083771,103,429031,106
2025-05-21,083771,97,403585,100
2025-05-22,083771,109,452694,111
2025-05-23,083771,107,444583,110
2025-05-24,083771,113,471918,115
2025-05-25,083771,118,495200,107
2025-05-26,083771,127,530469,140
2025-05-27,083771,132,550347,130
2025-05-28,083771,110,456492,117
2025-05-29,083771,121,503133,122
2025-05-30,083771,132,547462,135
2025-05-31,083771,82,343492,90
2025-03-01,083774,25,44682,25
2025-03-02,083774,30,54000,30
2025-03-03,083774,34,60812,34
2025-03-04,083774,36,64128,36
2025-03-05,083774,38,68400,37
2025-03-06,083774,42,74987,41
2025-03-07,083774,42,75075,42
2025-03-08,083774,30,53799,30
2025-03-09,083774,36,64145,36
2025-03-10,083774,32,55964,31
2025-03-11,083774,37,65540,37
2025-03-12,083774,43,76839,43
2025-03-13,083774,47,84252,47
2025-03-14,083774,42,74943,43
2025-03-15,083774,34,60165,34
2025-03-16,083774,41,72074,41
2025-03-17,083774,53,94460,51
2025-03-18,083774,36,64700,35
2025-03-19,083774,45,80505,44
2025-03-20,083774,37,66448,36
2025-03-21,083774,43,77400,46
2025-03-22,083774,30,54000,30
2025-03-23,083774,30,52437,33
2025-03-24,083774,37,66440,36
2025-03-25,083774,39,69575,38
2025-03-26,083774,43,76914,45
2025-03-27,083774,52,92875,53
2025-03-28,083774,45,79776,46
2025-03-29,083774,49,86724,48
2025-03-30,083774,34,60290,36
2025-03-31,083774,47,84050,47
2025-04-01,083774,50,89856,52
2025-04-02,083774,52,93006,52
2025-04-03,083774,45,79804,45
2025-04-04,083774,60,106072,61
2025-04-05,083774,48,85946,48
2025-04-06,083774,44,78358,43
2025-04-07,083774,53,95200,52
2025-04-08,083774,55,97001,54
2025-04-09,083774,62,110628,61
2025-04-10,083774,57,100877,54
2025-04-11,083774,51,91632,50
2025-04-12,083774,54,95414,54
2025-04-13,083774,46,82190,45
2025-04-14,083774,59,105594,59
2025-04-15,083774,60,105870,62
2025-04-16,083774,53,94227,56
2025-04-17,083774,57,100119,59
2025-04-18,083774,54,95026,56
2025-04-19,083774,43,76013,42
2025-04-20,083774,49,87055,52
2025-04-21,083774,48,85370,48
2025-04-22,083774,46,80840,45
2025-04-23,083774,64,113890,68
2025-04-24,083774,59,106030,57
2025-04-25,083774,63,112016,61
2025-04-26,083774,49,87267,48
2025-04-27,083774,55,98560,56
2025-04-28,083774,55,98200,54
2025-04-29,083774,60,107240,58
2025-04-30,083774,50,86733,49
2025-05-01,083774,41,72030,41
2025-05-02,083774,46,82408,46
2025-05-03,083774,40,71856,40
2025-05-04,083774,43,76710,43
2025-05-05,083774,32,55254,34
2025-05-06,083774,44,78300,47
2025-05-07,083774,41,73092,41
2025-05-08,083774,41,73620,41
2025-05-09,083774,42,74746,44
2025-05-10,083774,40,71136,40
2025-05-11,083774,45,79759,43
2025-05-12,083774,48,86050,48
2025-05-13,083774,43,76285,45
2025-05-14,083774,48,85811,48
2025-05-15,083774,42,75039,42
2025-05-16,083774,47,83590,49
2025-05-17,083774,43,76500,42
2025-05-18,083774,31,54476,32
2025-05-19,083774,44,78900,44
2025-05-20,083774,36,64324,36
2025-05-21,083774,41,73117,42
2025-05-22,083774,52,92502,53
2025-05-23,083774,58,103682,55
2025-05-24,083774,65,115851,66
2025-05-25,083774,56,99426,54
2025-05-26,083774,69,123336,69
2025-05-27,083774,67,119860,66
2025-05-28,083774,34,61028,33
2025-05-29,083774,70,125171,70
2025-05-30,083774,39,70038,37
2025-05-31,083774,72,129450,71
2025-03-01,083834,20,36000,20
2025-03-02,083834,10,17910,9
2025-03-03,083834,18,31350,17
2025-03-04,083834,29,50958,28
2025-03-05,083834,21,37640,19
2025-03-06,083834,31,55800,28
2025-03-07,083834,24,42750,24
2025-03-08,083834,23,40878,23
2025-03-09,083834,15,27000,15
2025-03-10,083834,33,59252,33
2025-03-11,083834,31,55800,29
2025-03-12,083834,26,46278,25
2025-03-13,083834,33,58977,29
2025-03-14,083834,31,54355,33
2025-03-15,083834,21,37800,19
2025-03-16,083834,16,28092,16
2025-03-17,083834,26,46800,24
2025-03-18,083834,25,44823,25
2025-03-19,083834,26,45822,23
2025-03-20,083834,29,51477,29
2025-03-21,083834,20,34845,20
2025-03-22,083834,17,30600,16
2025-03-23,083834,12,21600,14
2025-03-24,083834,21,37260,20
2025-03-25,083834,29,51900,27
2025-03-26,083834,29,51513,28
2025-03-27,083834,25,45000,27
2025-03-28,083834,32,57500,31
2025-03-29,083834,21,36924,20
2025-03-30,083834,18,31848,19
2025-03-31,083834,34,60307,33
2025-04-01,083834,26,46260,28
2025-04-02,083834,21,37800,21
2025-04-03,083834,29,51135,30
2025-04-04,083834,31,55332,31
2025-04-05,083834,26,46090,24
2025-04-06,083834,16,28800,18
2025-04-07,083834,29,51282,28
2025-04-08,083834,29,51708,30
2025-04-09,083834,27,47285,27
2025-04-10,083834,28,49941,27
2025-04-11,083834,24,42690,24
2025-04-12,083834,19,34059,19
2025-04-13,083834,23,40920,25
2025-04-14,083834,34,59810,36
2025-04-15,083834,40,71874,43
2025-04-16,083834,36,64440,35
2025-04-17,083834,30,53397,30
2025-04-18,083834,28,50400,32
2025-04-19,083834,21,37800,21
2025-04-20,083834,20,35170,24
2025-04-21,083834,25,44568,25
2025-04-22,083834,30,53900,30
2025-04-23,083834,29,52200,30
2025-04-24,083834,24,42788,24
2025-04-25,083834,27,47970,29
2025-04-26,083834,12,21039,12
2025-04-27,083834,22,39270,22
2025-04-28,083834,28,50250,29
2025-04-29,083834,33,58583,34
2025-04-30,083834,33,59400,33
2025-05-01,083834,21,37800,20
2025-05-02,083834,25,44888,27
2025-05-03,083834,21,37800,21
2025-05-04,083834,16,28608,16
2025-05-05,083834,18,32400,18
2025-05-06,083834,26,46254,26
2025-05-07,083834,35,62088,34
2025-05-08,083834,30,53538,33
2025-05-09,083834,23,40914,23
2025-05-10,083834,26,46800,28
2025-05-11,083834,16,28636,18
2025-05-12,083834,25,44340,24
2025-05-13,083834,40,71596,42
2025-05-14,083834,30,54000,30
2025-05-15,083834,31,55800,30
2025-05-16,083834,31,55080,32
2025-05-17,083834,22,39420,21
2025-05-18,083834,22,39600,21
2025-05-19,083834,37,66090,35
2025-05-20,083834,32,57320,34
2025-05-21,083834,28,50300,28
2025-05-22,083834,36,64140,36
2025-05-23,083834,32,56895,32
2025-05-24,083834,30,54000,26
2025-05-25,083834,18,32400,18
2025-05-26,083834,48,85920,47
2025-05-27,083834,31,55459,32
2025-05-28,083834,18,32241,17
2025-05-29,083834,56,100660,59
2025-05-30,083834,47,84250,45
2025-05-31,083834,27,48096,28
2025-03-01,083856,29,63287,29
2025-03-02,083856,24,52593,21
2025-03-03,083856,16,35200,15
2025-03-04,083856,37,81192,37
2025-03-05,083856,38,83400,37
2025-03-06,083856,30,64641,32
2025-03-07,083856,31,67525,30
2025-03-08,083856,34,74269,34
2025-03-09,083856,30,66000,30
2025-03-10,083856,46,101200,44
2025-03-11,083856,30,66000,30
2025-03-12,083856,42,91800,41
2025-03-13,083856,43,93725,42
2025-03-14,083856,47,103400,46
2025-03-15,083856,38,83400,37
2025-03-16,083856,31,67968,31
2025-03-17,083856,50,108702,47
2025-03-18,083856,39,84186,37
2025-03-19,083856,53,115817,51
2025-03-20,083856,28,59786,28
2025-03-21,083856,44,96310,44
2025-03-22,083856,27,59179,30
2025-03-23,083856,30,65442,29
2025-03-24,083856,41,88880,40
2025-03-25,083856,48,104433,50
2025-03-26,083856,51,110697,50
2025-03-27,083856,45,96575,41
2025-03-28,083856,41,90200,41
2025-03-29,083856,33,72178,33
2025-03-30,083856,39,84899,39
2025-03-31,083856,50,107845,49
2025-04-01,083856,40,86785,38
2025-04-02,083856,49,106937,49
2025-04-03,083856,59,128010,58
2025-04-04,083856,54,118180,54
2025-04-05,083856,39,84270,39
2025-04-06,083856,43,94240,43
2025-04-07,083856,56,121258,55
2025-04-08,083856,59,130298,65
2025-04-09,083856,56,122154,55
2025-04-10,083856,54,118411,54
2025-04-11,083856,62,134025,60
2025-04-12,083856,54,118575,53
2025-04-13,083856,46,99768,43
2025-04-14,083856,58,127048,55
2025-04-15,083856,49,107230,49
2025-04-16,083856,48,105600,48
2025-04-17,083856,55,120424,55
2025-04-18,083856,67,144200,66
2025-04-19,083856,37,81213,38
2025-04-20,083856,38,82712,36
2025-04-21,083856,56,121279,56
2025-04-22,083856,53,114635,52
2025-04-23,083856,57,124053,59
2025-04-24,083856,58,126455,57
2025-04-25,083856,63,137650,62
2025-04-26,083856,41,89674,41
2025-04-27,083856,52,115057,51
2025-04-28,083856,58,123127,54
2025-04-29,083856,60,130507,62
2025-04-30,083856,51,110730,51
2025-05-01,083856,50,109619,49
2025-05-02,083856,57,124101,55
2025-05-03,083856,52,114600,53
2025-05-04,083856,41,90800,41
2025-05-05,083856,50,110102,49
2025-05-06,083856,35,76328,38
2025-05-07,083856,65,142091,68
2025-05-08,083856,67,147212,68
2025-05-09,083856,57,124986,55
2025-05-10,083856,62,136289,61
2025-05-11,083856,51,111700,50
2025-05-12,083856,69,151800,68
2025-05-13,083856,56,123392,54
2025-05-14,083856,74,160292,73
2025-05-15,083856,57,124252,55
2025-05-16,083856,67,146692,68
2025-05-17,083856,62,136400,61
2025-05-18,083856,48,105800,45
2025-05-19,083856,66,142401,64
2025-05-20,083856,39,86005,34
2025-05-21,083856,70,152785,65
2025-05-22,083856,29,62725,27
2025-05-23,083856,6,13102,6
2025-05-24,083856,1,2200,1
2025-05-25,083856,1,2144,1
2025-05-26,083856,1,2014,1
2025-03-01,094108,7,29400,8
2025-03-02,094108,17,68600,16
2025-03-03,094108,13,54600,13
2025-03-04,094108,8,31088,8
2025-03-05,094108,20,82027,20
2025-03-06,094108,7,28185,8
2025-03-07,094108,7,27360,7
2025-03-08,094108,17,71400,18
2025-03-09,094108,14,56960,13
2025-03-10,094108,13,54240,13
2025-03-11,094108,13,54190,11
2025-03-12,094108,8,33600,9
2025-03-13,094108,11,45835,11
2025-03-14,094108,12,49232,11
2025-03-15,094108,13,52200,12
2025-03-16,094108,18,75600,17
2025-03-17,094108,19,79800,22
2025-03-18,094108,19,79602,17
2025-03-19,094108,10,42000,10
2025-03-20,094108,14,58744,15
2025-03-21,094108,11,46200,11
2025-03-22,094108,13,54184,13
2025-03-23,094108,8,33200,8
2025-03-24,094108,12,48760,14
2025-03-25,094108,9,37800,9
2025-03-26,094108,10,40382,10
2025-03-27,094108,12,50400,14
2025-03-28,094108,12,50001,14
2025-03-29,094108,20,83600,20
2025-03-30,094108,12,50400,12
2025-03-31,094108,8,33600,8
2025-04-01,094108,8,32400,8
2025-04-02,094108,4,16800,4
2025-04-03,094108,12,50240,12
2025-04-04,094108,13,54184,13
2025-04-05,094108,10,41804,10
2025-04-06,094108,17,68568,15
2025-04-07,094108,8,31152,8
2025-04-08,094108,13,52980,13
2025-04-09,094108,10,42000,10
2025-04-10,094108,7,29202,7
2025-04-11,094108,5,19180,7
2025-04-12,094108,15,61348,17
2025-04-13,094108,10,41580,10
2025-04-14,094108,14,58382,14
2025-04-15,094108,5,21000,5
2025-04-16,094108,11,46200,11
2025-04-17,094108,8,33190,8
2025-04-18,094108,11,46200,11
2025-04-19,094108,23,96215,22
2025-04-20,094108,13,52170,12
2025-04-21,094108,11,45808,11
2025-04-22,094108,12,47835,14
2025-04-23,094108,10,42000,10
2025-04-24,094108,12,49245,12
2025-04-25,094108,8,33186,8
2025-04-26,094108,10,42000,10
2025-04-27,094108,16,67130,17
2025-04-28,094108,11,46000,11
2025-04-29,094108,13,54600,13
2025-04-30,094108,16,66800,15
2025-05-01,094108,17,73378,21
2025-05-02,094108,9,39176,9
2025-05-03,094108,17,74800,17
2025-05-04,094108,7,30800,7
2025-05-05,094108,12,51917,13
2025-05-06,094108,13,55856,12
2025-05-07,094108,12,51504,12
2025-05-08,094108,14,60548,13
2025-05-09,094108,15,66000,13
2025-05-10,094108,6,25576,6
2025-05-11,094108,5,22000,5
2025-05-12,094108,11,48400,11
2025-05-13,094108,16,69200,16
2025-05-14,094108,12,52800,12
2025-05-15,094108,10,44000,9
2025-05-16,094108,13,57200,15
2025-05-17,094108,9,39600,9
2025-05-18,094108,12,52800,10
2025-05-19,094108,7,30800,7
2025-05-20,094108,11,47971,11
2025-05-21,094108,7,30800,6
2025-05-22,094108,3,12800,3
2025-05-23,094108,9,39600,9
2025-05-24,094108,9,38313,9
2025-05-25,094108,9,39600,9
2025-05-26,094108,8,35200,11
2025-05-27,094108,6,26400,6
2025-05-28,094108,10,42824,9
2025-05-29,094108,14,60745,14
2025-05-30,094108,8,35200,8
2025-05-31,094108,8,35200,8
2025-03-01,105047,4,7600,4
2025-03-02,105047,3,5700,3
2025-03-03,105047,3,5700,9
2025-03-04,105047,6,11400,7
2025-03-05,105047,5,9310,7
2025-03-06,105047,6,10824,7
2025-03-07,105047,3,5700,3
2025-03-08,105047,4,7600,7
2025-03-09,105047,3,5700,4
2025-03-10,105047,5,9500,6
2025-03-11,105047,4,7600,6
2025-03-12,105047,6,11400,8
2025-03-13,105047,4,7600,6
2025-03-14,105047,4,7600,4
2025-03-15,105047,5,9500,8
2025-03-16,105047,3,5700,3
2025-03-17,105047,5,9500,10
2025-03-18,105047,4,7600,5
2025-03-19,105047,7,13110,9
2025-03-20,105047,2,3800,3
2025-03-21,105047,3,5700,7
2025-03-22,105047,4,7600,6
2025-03-23,105047,3,5700,4
2025-03-24,105047,11,20900,11
2025-03-25,105047,10,19000,13
2025-03-26,105047,9,16433,12
2025-03-27,105047,6,11400,13
2025-03-28,105047,6,10220,12
2025-03-29,105047,4,7600,8
2025-03-30,105047,3,5700,7
2025-03-31,105047,5,9500,12
2025-04-01,105047,6,11210,13
2025-04-02,105047,7,10675,4
2025-04-03,105047,5,9500,10
2025-04-04,105047,3,5700,4
2025-04-05,105047,1,1900,3
2025-04-06,105047,4,7425,4
2025-04-07,105047,4,7600,4
2025-04-08,105047,2,3800,3
2025-04-09,105047,5,9328,9
2025-04-10,105047,3,5700,5
2025-04-11,105047,4,7600,8
2025-04-12,105047,3,5700,6
2025-04-13,105047,3,5700,5
2025-04-14,105047,2,3800,5
2025-04-15,105047,6,11400,8
2025-04-16,105047,4,7424,4
2025-04-17,105047,5,9500,6
2025-04-18,105047,8,15200,8
2025-04-19,105047,4,7600,6
2025-04-20,105047,5,9500,5
2025-04-21,105047,7,13300,9
2025-04-22,105047,2,3800,4
2025-04-23,105047,7,13300,10
2025-04-24,105047,4,7600,7
2025-04-25,105047,5,9500,6
2025-04-26,105047,2,3800,3
2025-04-27,105047,2,3800,4
2025-04-28,105047,5,9050,10
2025-04-29,105047,3,5510,4
2025-04-30,105047,6,10824,6
2025-05-01,105047,4,7325,7
2025-05-02,105047,8,15020,9
2025-05-03,105047,2,3800,2
