mapped_pos_item_code,mapped_item_name,category_l,category_m,lag_days,paired_days,total_searches,total_sales_qty,search_sales_qty_corr,user_sales_qty_corr
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵,간식빵,5,63,1304,10984,0.45066,0.4551
105743,우진)샤또샤스스플린21,양주와인,와인,3,25,1245,92,0.45004,0.51186
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,12,58,799,1675,0.45,0.43967
061520,덴마크)대니쉬우유900ml*2입,유음료,흰우유,14,9,17,11,0.44901,0.44901
105743,우진)샤또샤스스플린21,양주와인,와인,0,26,1222,93,0.4487,0.44262
123307,PB)착한콘칩65g,과자,스낵류,10,76,516,4534,0.44724,0.45497
123307,PB)착한콘칩65g,과자,스낵류,6,80,545,4817,0.44699,0.49213
191572,롯데)일그리지오끼안티750ml,양주와인,와인,2,40,989,140,0.44697,0.48563
125340,KBO)롯데자이언츠거인단팥빵100g,빵,간식빵,1,32,38626,21148,0.44681,0.49236
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,10,58,799,1653,0.44618,0.42659
200844,칠성)핫식스250ml,음료,기능성드링크,7,70,192,36489,0.44593,0.41457
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,14,59,800,1693,0.44394,0.40999
200844,칠성)핫식스250ml,음료,기능성드링크,5,72,202,37091,0.4431,0.43479
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,7,27,1104,102,0.44279,0.45864
106868,러비어스)프라가500ml캔,맥주,수입맥주,5,81,802,12260,0.44196,0.45802
124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵,간식빵,6,32,222,5413,0.44188,0.45166
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,0,34,449,146,0.43795,0.42042
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,4,87,797,580,0.43752,0.49305
105743,우진)샤또샤스스플린21,양주와인,와인,5,26,1358,93,0.43752,0.45312
125374,PB)자이언츠피카츄냐냐71g,과자,스낵류,4,31,987,5074,0.43677,0.43732
105291,25년)얼음컵(벤티),즉석음료,얼음,13,59,178,21820,0.43622,0.43048
125374,PB)자이언츠피카츄냐냐71g,과자,스낵류,6,31,988,5074,0.43584,0.39941
123504,닭가슴살스테이크도시락,미반,도시락,6,20,5253,128,0.43467,0.41176
124530,최강록의간장들기름비빔밥,미반,도시락,3,31,614,55,0.43416,0.38257
123307,PB)착한콘칩65g,과자,스낵류,0,86,608,5305,0.43335,0.48981
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,7,81,540,23271,0.43251,0.409
124549,PB)바밤바꿀밤생크림빵120g,디저트,냉장베이커리,2,80,1738,2727,0.42973,0.39169
124682,KBO)삼립키움히어로즈자색고구마팡100g,빵,간식빵,2,30,313,4159,0.42773,0.41752
124530,최강록의간장들기름비빔밥,미반,도시락,5,31,653,55,0.42682,0.39987
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,2,34,569,145,0.42668,0.43242
200844,칠성)핫식스250ml,음료,기능성드링크,6,71,198,36838,0.42577,0.4256
125102,이장우)오일스타알리오올리오,면,용기면,6,90,1624,6051,0.42567,0.45171
125102,이장우)오일스타알리오올리오,면,용기면,7,89,1610,5978,0.42484,0.43347
200844,칠성)핫식스250ml,음료,기능성드링크,12,65,171,34642,0.42362,0.37451
323707,KT엠모바일)실용유심,서비스 상품,일반서비스,0,122,1926,616,0.42338,0.56422
105291,25년)얼음컵(벤티),즉석음료,얼음,8,64,208,22626,0.42298,0.399
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,10,67,1983,4709,0.42293,0.43901
124435,PB)바스켓팝콘,과자,스낵류,5,54,894,166,0.42285,0.50685
124807,PB)버터스노우롤140g(4입),빵,간식빵,10,47,177,349,0.41988,0.49248
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,11,52,138,918,0.41888,0.35202
125734,P)아이코스 일루마i 원(디지털바이올렛),담배,전자담배,12,9,29,21,0.41876,0.45644
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,3,55,1249,14707,0.41831,0.42056
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,11,67,1966,4709,0.41736,0.4262
107512,KBO)야구카드바인더북,문구/완구,일반완구,1,12,224,39,0.41673,0.27664
124683,KBO)삼립SSG랜더스소금버터우주선빵85g,빵,간식빵,2,33,224,6090,0.41573,0.38715
012679,11찬 도시락,미반,도시락,9,16,39,27,0.41557,0.26135
123307,PB)착한콘칩65g,과자,스낵류,4,82,560,4935,0.41471,0.48489
124807,PB)버터스노우롤140g(4입),빵,간식빵,4,48,181,459,0.41254,0.5781
123618,렌틸콩유부초밥&에그샐러드,미반,초밥류,1,29,1010,245,0.4115,0.45053
107692,K)릴 하이브리드3(누아르블랙),담배,전자담배,1,9,216,9,0.41141,0.45457
192580,무학)드보뀌베D 750ml,양주와인,와인,1,96,4321,776,0.41071,0.44524
200844,칠성)핫식스250ml,음료,기능성드링크,10,67,179,35585,0.41056,0.38854
105729,11겹등심돈까스,미반,도시락,13,14,61,16,0.41021,0.52918
105291,25년)얼음컵(벤티),즉석음료,얼음,0,72,245,24909,0.41,0.39327
125374,PB)자이언츠피카츄냐냐71g,과자,스낵류,3,31,988,5074,0.40855,0.43586
105748,지비)귀달베르토750ml,양주와인,와인,3,29,17980,22,0.40778,0.34271
132835,PB)#대파열라면큰컵,면,용기면,9,58,154,4721,0.40737,0.37619
124523,G)설화병오리지널90g,과자,캔디류,4,70,598,612,0.40703,0.43237
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,14,74,455,21517,0.40553,0.34537
124523,G)설화병오리지널90g,과자,캔디류,14,63,564,523,0.40552,0.36398
117574,PB)누네띠네55g,과자,비스킷류,0,70,185,9702,0.40551,0.35745
124530,최강록의간장들기름비빔밥,미반,도시락,0,31,618,55,0.40494,0.42638
105291,25년)얼음컵(벤티),즉석음료,얼음,14,58,171,21165,0.40472,0.41385
053279,대파크림치즈스틱,즉석 식품,즉석치킨,9,10,68,1,0.40453,0.45706
105291,25년)얼음컵(벤티),즉석음료,얼음,9,63,203,22466,0.40294,0.37806
124509,신세계)프레스코발디 니포짜노끼안티21,양주와인,와인,9,60,183,217,0.40269,0.44285
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,3,83,563,23744,0.40213,0.3888
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵,간식빵,1,67,1314,11734,0.40189,0.41425
123307,PB)착한콘칩65g,과자,스낵류,1,85,590,5237,0.40136,0.47045
105743,우진)샤또샤스스플린21,양주와인,와인,4,26,1311,93,0.40134,0.47076
125865,2025KBO오피셜컬렉션카드,문구/완구,일반완구,7,9,1692,62,0.40068,0.47726
124807,PB)버터스노우롤140g(4입),빵,간식빵,6,48,181,411,0.40047,0.4645
124523,G)설화병오리지널90g,과자,캔디류,7,69,581,589,0.40027,0.38398
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,7,20,121,70,0.39876,0.37377
106868,러비어스)프라가500ml캔,맥주,수입맥주,3,83,823,12682,0.39794,0.40746
200844,칠성)핫식스250ml,음료,기능성드링크,14,63,152,33921,0.39764,0.33174
107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,11,22,95,33,0.39641,0.38412
105291,25년)얼음컵(벤티),즉석음료,얼음,7,65,212,22884,0.39529,0.38619
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,4,37,100,9112,0.39492,0.40712
323707,KT엠모바일)실용유심,서비스 상품,일반서비스,1,119,1894,596,0.39409,0.53245
107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,1,27,104,36,0.39356,0.42263
123307,PB)착한콘칩65g,과자,스낵류,8,78,532,4673,0.39314,0.43493
105291,25년)얼음컵(벤티),즉석음료,얼음,10,62,194,21711,0.3921,0.35223
106113,매일)페레로란드누아아이스크림70ml,아이스크림,고급,14,35,207,66,0.39084,0.42417
125102,이장우)오일스타알리오올리오,면,용기면,1,90,1668,6158,0.39071,0.43771
200844,칠성)핫식스250ml,음료,기능성드링크,11,66,174,35074,0.39012,0.36735
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,12,25,995,77,0.38921,0.39532
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,12,67,1956,4709,0.38847,0.39784
124523,G)설화병오리지널90g,과자,캔디류,8,69,580,587,0.38837,0.42695
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,13,42,123,10241,0.38825,0.37913
106868,러비어스)프라가500ml캔,맥주,수입맥주,4,82,813,12565,0.38707,0.40069
105732,CJ)다담순두부찌개양념130g,조미료/건물,소스류,8,32,176,42,0.38632,0.30931
108543,불닭치즈소시지김밥,미반,김밥,5,18,146,25,0.38596,0.2155
107692,K)릴 하이브리드3(누아르블랙),담배,전자담배,2,9,201,9,0.38478,0.31807
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),4,21,105,33,0.38457,0.52165
124523,G)설화병오리지널90g,과자,캔디류,12,65,568,556,0.38426,0.35366
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,9,51,137,868,0.38387,0.22266
124509,신세계)프레스코발디 니포짜노끼안티21,양주와인,와인,14,57,180,202,0.38351,0.4836
132835,PB)#대파열라면큰컵,면,용기면,10,57,144,4510,0.3835,0.33183
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,7,58,783,1632,0.38261,0.35398
053279,대파크림치즈스틱,즉석 식품,즉석치킨,6,10,54,1,0.38255,0.44444
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,0,86,620,24243,0.38076,0.29715
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,3,69,210,737,0.37885,0.29283
124784,에이스)마루와유지땅콩크림130g,건강/기호식품,쨈/꿀,9,33,133,80,0.37848,0.39464
124134,닭강정김밥,미반,김밥,14,8,20,9,0.37796,0.55168
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,13,62,157,252,0.37694,0.35889
124523,G)설화병오리지널90g,과자,캔디류,0,73,604,638,0.37556,0.42914
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,1,85,603,24277,0.37351,0.40664
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,8,80,525,23229,0.37204,0.34763
125435,KBO)롯데자이언츠씨앗호떡빵97g,빵,간식빵,13,24,2520,10791,0.37181,0.37182
191828,CSR)텍스트북까버네750ml,양주와인,와인,10,15,57,12,0.37101,0.41964
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,8,58,797,1635,0.37075,0.3509
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,13,59,800,1682,0.37049,0.35354
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,0,90,539,40472,0.37042,0.34959
124435,PB)바스켓팝콘,과자,스낵류,7,56,894,162,0.36875,0.39237
124523,G)설화병오리지널90g,과자,캔디류,1,73,602,631,0.36792,0.45858
125734,P)아이코스 일루마i 원(디지털바이올렛),담배,전자담배,0,9,40,23,0.36756,0.51394
210345,오뚜기)진라면매운맛봉지,면,봉지면,11,54,229,8040,0.3671,0.37027
105291,25년)얼음컵(벤티),즉석음료,얼음,3,69,231,23684,0.36652,0.32072
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,5,56,1250,14761,0.36556,0.36685
123618,렌틸콩유부초밥&에그샐러드,미반,초밥류,14,16,611,94,0.36534,0.41042
124549,PB)바밤바꿀밤생크림빵120g,디저트,냉장베이커리,14,71,1514,1992,0.36505,0.27988
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,4,58,161,8689,0.36483,0.37077
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,13,25,973,72,0.36448,0.377
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,14,53,147,899,0.36403,0.38979
124523,G)설화병오리지널90g,과자,캔디류,2,72,601,633,0.36374,0.37977
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,12,51,1238,10336,0.36322,0.36241
125102,이장우)오일스타알리오올리오,면,용기면,8,87,1592,5867,0.36319,0.36492
191572,롯데)일그리지오끼안티750ml,양주와인,와인,4,38,980,127,0.36303,0.39631
106117,G)라무네소다벚꽃에디션,음료,탄산음료,13,23,136,45,0.36249,0.36309
180697,배상면)느린마을늘봄막걸리750ml,전통주,막걸리,0,84,295,2989,0.36215,0.39138
124523,G)설화병오리지널90g,과자,캔디류,10,67,573,568,0.36092,0.34567
124561,농심)마라짜파게티큰사발,면,용기면,1,75,408,6015,0.36073,0.3353
123618,렌틸콩유부초밥&에그샐러드,미반,초밥류,5,25,894,210,0.36026,0.35681
191828,CSR)텍스트북까버네750ml,양주와인,와인,12,15,47,13,0.35989,0.24713
105746,지비)샤또딸보2021,양주와인,와인,10,31,475,82,0.3586,0.3388
124435,PB)바스켓팝콘,과자,스낵류,6,57,918,169,0.35789,0.41518
123504,닭가슴살스테이크도시락,미반,도시락,1,25,6149,171,0.35774,0.35741
105887,롯데)맛장우맛자랑 전주식비빔밥,미반,도시락,13,75,466,21570,0.35559,0.32862
109638,세븐브로이)팝업사이다라임355ml,음료,탄산음료,14,61,155,247,0.35495,0.25452
124549,PB)바밤바꿀밤생크림빵120g,디저트,냉장베이커리,9,75,1604,2296,0.35357,0.29084
211645,벤앤제리스)초코퍼지파인트473ml,아이스크림,고급,13,30,239,44,0.35276,0.40079
124676,KBO)삼립두산베어스곰발바닥꿀빵95g,빵,간식빵,2,65,1311,11849,0.3499,0.35544
124686,나무)드럼스틱모양젤리(딸기&밀크)50g,과자,젤리류,6,58,776,1652,0.34951,0.32944
170921,아사히)아사히생맥주캔340ml,맥주,수입맥주,14,76,438,34712,0.34899,0.33626
030673,MDS)옥수수콘치즈255g,간식,냉장피자,5,76,356,1647,0.34899,0.34558
124510,우진)지오도BDM 18,양주와인,와인,9,9,14218,30,0.34852,0.39552
062576,PB)앙리마티스바닐라라떼250ml,유음료,컵커피,10,70,171,8515,0.34818,0.28542
124674,KBO)삼립기아타이거즈호랑이초코롤85g,빵,간식빵,4,56,1250,15055,0.34759,0.34955
124917,산토리)가쿠빈180ml,양주와인,양주,7,49,286,347,0.34737,0.32571
107452,PB)불불나쵸칩70g,과자,스낵류,3,9,28,13,0.34649,0.41108
124513,우진)루체 21 750ml,양주와인,와인,11,13,4659,24,0.34628,0.40384
107201,신세계)앙드레끌루에엉쥬르드750ml,양주와인,와인,0,26,103,29,0.34606,0.37783
123923,신동엽)블랙서클위스키700ml,양주와인,양주,0,72,62116,2154,0.34551,0.26778
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,0,72,225,774,0.34418,0.30222
124807,PB)버터스노우롤140g(4입),빵,간식빵,14,44,175,285,0.34404,0.36785
124807,PB)버터스노우롤140g(4입),빵,간식빵,9,47,180,358,0.34303,0.39471
124509,신세계)프레스코발디 니포짜노끼안티21,양주와인,와인,1,61,186,234,0.34302,0.33694
106026,LG)포켓몬꼬부기선크림80ml_H,미용/화장품,여성화장품,8,31,254,43,0.34287,0.11322
105742,우진)샤또뽕떼까네19,양주와인,와인,1,15,15742,120,0.34279,0.4479
012679,11찬 도시락,미반,도시락,7,18,39,29,0.34188,0.28128
124784,에이스)마루와유지땅콩크림130g,건강/기호식품,쨈/꿀,10,33,130,72,0.34177,0.31577
105729,11겹등심돈까스,미반,도시락,14,13,65,15,0.34119,0.63955
141489,동원)고등어캔300g,가공식품,캔,3,65,243,184,0.34051,0.1579
124789,드림)훈와리메이진벚꽃모찌26g,과자,스낵류,10,52,140,900,0.34032,0.18944
123619,홀그레인머스타드닭가슴살김밥,미반,김밥,3,24,142,106,0.33999,0.16986
109253,PB)불짜계치(6인분)745g,면,용기면,7,23,82,29,0.33894,0.402
180697,배상면)느린마을늘봄막걸리750ml,전통주,막걸리,14,71,243,2645,0.3375,0.32729
123307,PB)착한콘칩65g,과자,스낵류,3,83,563,5122,0.33737,0.41746
124134,닭강정김밥,미반,김밥,4,11,36,12,0.33647,0.20851
124807,PB)버터스노우롤140g(4입),빵,간식빵,8,47,179,369,0.33604,0.43661
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,4,35,572,148,0.33391,0.33468
105748,지비)귀달베르토750ml,양주와인,와인,2,33,18647,31,0.3333,0.30551
192580,무학)드보뀌베D 750ml,양주와인,와인,2,96,4314,779,0.33247,0.3513
119083,MZ)밀카레오33g,과자,초콜릿,4,60,168,766,0.33226,0.30043
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,1,71,219,756,0.33178,0.33034
117107,시원)마키아또누가(딸기)80g,과자,캔디류,8,55,167,176,0.33125,0.33984
115940,오리온)무뚝뚝감자칩60g,과자,스낵류,5,58,161,8709,0.33118,0.28844
125580,PB)자이언츠월드콘160ml,아이스크림,노벨티,14,17,223,2352,0.3311,0.32821
123625,G)파스키에팬케이크280g,빵,간식빵,10,21,50,33,0.33072,0.3744
109649,야구장크림새우,즉석 식품,즉석치킨(삭제예정),12,15,32,28,0.33035,0.23136
124745,PB)산리오마이멜로디아샷추복숭아350ml,음료,차음료,1,38,165,1309,0.32929,0.41367
123741,엠즈)39저당딸기크림롤105g,디저트,냉장베이커리,5,64,178,827,0.32865,0.24169
107512,KBO)야구카드바인더북,문구/완구,일반완구,3,10,192,36,0.32837,0.53421
125865,2025KBO오피셜컬렉션카드,문구/완구,일반완구,2,10,4746,62,0.32689,0.2531
124932,버터치킨카레덮밥,미반,도시락,0,11,18,21,0.32686,0.40302
180074,아사히)아사히350ml캔,맥주,수입맥주,1,68,171,15015,0.32633,0.28529
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,8,65,205,665,0.32565,0.30861
014387,맛장우전주식비빔밥,미반,도시락,12,68,381,177,0.32534,0.20693
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,0,35,92,8150,0.32532,0.32453
124530,최강록의간장들기름비빔밥,미반,도시락,1,30,609,54,0.32452,0.36599
124486,7P)스트롱사와거봉500ml,양주와인,하이볼,6,68,2032,4709,0.32383,0.33443
192580,무학)드보뀌베D 750ml,양주와인,와인,3,96,4317,761,0.32373,0.35266
190518,아영)디아블로까버네쇼비뇽750ml,양주와인,와인,7,67,354,1158,0.3232,0.26017
125040,PB)이봉원의봉새우볶음밥260g,냉동,냉동간편식,11,31,568,119,0.32306,0.30925
071778,마루카네)감동란2입,냉장,냉장간식,9,58,154,95884,0.32283,0.2147
123307,PB)착한콘칩65g,과자,스낵류,2,84,578,5155,0.32221,0.368
117574,PB)누네띠네55g,과자,비스킷류,1,70,185,9744,0.32209,0.32141
123307,PB)착한콘칩65g,과자,스낵류,9,77,525,4638,0.32198,0.35627
124549,PB)바밤바꿀밤생크림빵120g,디저트,냉장베이커리,6,77,1692,2427,0.32094,0.23117
108365,우진)지오도라퀸타20/21 750ml,양주와인,와인,14,23,899,70,0.32083,0.383
124067,박은영)마라마파두부덮밥380g,냉장,냉장간편식,5,67,208,715,0.31961,0.24967
111179,CJ)만능계란볶음밥200g,냉동,냉동간편식,7,84,730,570,0.31904,0.30451
030673,MDS)옥수수콘치즈255g,간식,냉장피자,7,74,339,1607,0.31882,0.36878
124931,PB)바밤바알밤초콜릿16g,과자,초콜릿,11,42,122,10402,0.3184,0.26761
